"dispenser_id","10-24 09","10-25 00","10-25 20","10-20 08","10-25 19","10-24 05","10-21 18","10-24 12","10-24 23","10-20 13","10-21 07","10-22 17","10-22 02","10-20 17","10-26 15","10-21 16","10-25 15","10-20 00","10-25 08","10-24 16","10-22 13","10-22 06","10-26 09","10-21 12","10-25 10","10-21 22","10-25 04","10-23 14","10-23 15","10-26 05","10-20 18","10-26 23","10-23 03","10-26 12","10-21 01","10-24 01","10-20 20","10-21 08","10-23 19","10-20 05","10-24 20","10-26 19","10-24 19","10-23 08","10-20 23","10-25 23","10-21 19","10-24 15","10-21 04","10-24 04","10-22 01","10-26 14","10-22 16","10-20 12","10-25 09","10-22 23","10-21 15","10-22 05","10-23 18","10-21 00","10-21 20","10-22 07","10-25 16","10-21 11","10-22 12","10-23 07","10-21 21","10-25 05","10-26 20","10-26 13","10-20 09","10-26 06","10-26 08","10-20 04","10-24 00","10-21 03","10-26 17","10-22 22","10-21 14","10-26 02","10-25 22","10-20 06","10-25 13","10-23 02","10-24 07","10-26 18","10-24 10","10-22 11","10-25 02","10-22 00","10-23 13","10-23 20","10-25 17","10-24 21","10-20 02","10-25 06","10-21 09","10-22 15","10-20 19","10-22 18","10-24 11","10-26 10","10-21 17","10-24 08","10-22 08","10-21 06","10-20 03","10-24 22","10-24 18","10-20 11","10-26 03","10-23 09","10-26 07","10-25 12","10-21 10","10-24 03","10-20 22","10-23 23","10-25 01","10-24 14","10-27 00","10-23 17","10-22 04","10-23 06","10-23 04","10-20 10","10-25 21","10-22 10","10-23 10","10-21 02","10-25 07","10-22 21","10-26 01","10-27 01","10-25 18","10-26 16","10-22 14","10-20 14","10-20 16","10-23 21","10-26 21","10-23 01","10-21 13","10-23 12","10-24 06","10-24 13","10-20 01","10-20 15","10-23 05","10-20 21","10-23 11","10-26 22","10-24 17","10-26 11","10-23 16","10-22 03","10-21 05","10-22 19","10-26 00","10-23 22","10-24 02","10-25 11","10-23 00","10-21 23","10-25 03","10-22 20","10-20 07","10-25 14","10-26 04","10-22 09"
"22971","","","","","","39.0","43.0","","","","","","","","46.0","","","","44.0","54.0","5.0","","30.0","27.0","45.0","","","","40.0","","","","","10.0","","","","","","","","40.0","","28.0","","","44.0","54.0","","","","32.0","29.0","","","50.0","","","59.0","","","","","2.0","","","","","","","","","","","","","","29.0","0.0","","","","","","","45.0","47.0","18.0","","","","36.0","56.0","","","43.0","","","","","13.0","37.0","","","","","","","","","","55.0","","","","26.0","","","26.0","","21.0","58.0","","8.0","","","49.0","","21.0","","25.0","","","17.0","","15.0","35.0","","","6.0","","","","22.0","","18.0","","","","","57.0","23.0","","57.0","24.0","","","16.0","","","","7.0","","","","52.0","","","",""
"22973","","","","","","","","","","","","","","","","","","","","","","","","28.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.0","","","","","","","","","","","","","","","",""
"23004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"23055","","","","","","","","","","","","","","","","","43.0","","","","","","","","","","","","","","","","","","","","","","","","","14.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.0","","","","","","","","","","","","","","","","","","","","20.0","","","","","","","","","","","","","","",""
"23059","53.0","","","","0.0","","","45.0","","","","8.0","","","41.0","51.0","39.0","","","","8.0","","","","55.0","","","56.0","58.0","","","32.0","18.0","26.0","","","","","","","37.0","","35.0","","","","","7.0","","","","","58.0","","52.0","27.0","","","49.0","","","","","","51.0","","","","30.0","","","19.0","40.0","","58.0","","55.0","40.0","","","2.0","","4.0","","57.0","","12.0","","","","32.0","55.0","9.0","41.0","","","","27.0","","59.0","","","11.0","58.0","","","","8.0","59.0","","33.0","","50.0","28.0","","11.0","","33.0","49.0","47.0","","59.0","","","","","37.0","","53.0","","","","","","","","51.0","","","","","","","20.0","","57.0","","","","","21.0","58.0","","44.0","47.0","","","0.0","","","26.0","33.0","","","","","","56.0","",""
"23065","31.0","","","","","","","41.0","","","","","","","","","","","","","","","","","","","","","","","","","","23.0","","","","","","","","","","","","","","25.0","","","","","","","","","","","","","46.0","","","3.0","55.0","","","42.0","","","","","","","","","","43.0","34.0","","","","","","","","","14.0","1.0","","41.0","56.0","","","","","","59.0","","","","","","","","","","","","","","","","40.0","","","","","","","","27.0","","32.0","","","","","0.0","","","","","37.0","","","37.0","","","","6.0","","","52.0","22.0","","","","5.0","","","","9.0","20.0","45.0","","","","","","","","","","","","","","",""
"23067","","11.0","","","","","","","","","","","","","","","","","","10.0","","","","","54.0","","","38.0","","","","","","","","","","","57.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.0","","","","","","","","","","1.0","","","13.0","","36.0","","58.0","","","","","","37.0","","","","53.0","","","","13.0","","","","2.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.0","","","","","53.0","5.0","49.0","21.0","31.0","","","","","","8.0","",""
"23069","","39.0","","","21.0","","","","11.0","","","","","","","","","","","59.0","","","","","","","","","","","","","","","","","","","","","16.0","","","","","","","58.0","","","","","","","","","52.0","","","","","","","","","","","","4.0","","","","","","","","","","","","","","","","","","","","","","","","","48.0","","","","","","","","","","","","","","","30.0","","","","","","","","","46.0","","","","","","","","","","","","","","","","","","","30.0","","","57.0","","","","","","","","","","","","","33.0","","39.0","","","","","","","","","","","","","","",""
"23070","30.0","","","","","","","","","","","49.0","","","38.0","","","","","37.0","25.0","","53.0","57.0","","","","20.0","54.0","","","45.0","26.0","36.0","","24.0","","","","","","56.0","","46.0","","","8.0","","","5.0","","","53.0","","","51.0","","","","","9.0","","","","14.0","","","","","","","","","","","","45.0","51.0","","","","","","","","10.0","","59.0","10.0","","50.0","34.0","33.0","","","","","52.0","","44.0","7.0","33.0","","","35.0","","","55.0","14.0","","","0.0","41.0","","39.0","","","26.0","23.0","56.0","49.0","46.0","","","38.0","","3.0","52.0","0.0","","","14.0","","33.0","","","59.0","","","","58.0","39.0","","","","","","","","","33.0","58.0","","48.0","32.0","","","57.0","","50.0","10.0","","49.0","","","","","","","46.0"
"23076","","","","","","","","","37.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.0","","","","","","","","","","","","","","","","","","",""
"23077","27.0","","56.0","","37.0","33.0","31.0","19.0","","","","","","","","56.0","57.0","","56.0","57.0","","","","45.0","54.0","","","","","","","45.0","","","","39.0","","","31.0","","","","18.0","","","44.0","47.0","48.0","","32.0","","","","","55.0","","59.0","","59.0","","","","52.0","","","","11.0","","","","","","","","36.0","","","","25.0","","","","58.0","","","19.0","","","","","","57.0","41.0","","","50.0","","","","","59.0","","55.0","58.0","","","","","18.0","","","","","15.0","","","","","","","","","","","","","43.0","","","","","","","","38.0","","","","","23.0","","","","","","51.0","","","","","","","0.0","","","","","","","26.0","","46.0","","","","","","57.0","",""
"23079","10.0","","","","","","","","","","","","","","8.0","16.0","","","","54.0","","","31.0","51.0","","","","33.0","42.0","","","57.0","","2.0","","","","","","","15.0","35.0","","56.0","","21.0","","44.0","","","","","","","","","","","44.0","","35.0","","","","","","","","27.0","31.0","","54.0","58.0","","4.0","","36.0","","48.0","53.0","","","","","","50.0","37.0","","","","","","","","","","","","","","39.0","53.0","59.0","","","","","","36.0","","54.0","44.0","1.0","","","","","34.0","","45.0","43.0","22.0","","","","","","","53.0","","","","57.0","53.0","","5.0","","","","18.0","57.0","","","18.0","","47.0","","","","","39.0","58.0","","53.0","","","","","59.0","28.0","43.0","","","","","","","","57.0",""
"23080","","","","","","","","","","","","39.0","","","","","","","","","","","","","","","","","51.0","","","","","","","","","","","","","","","","","","","","","","","","43.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.0","","","","","","","59.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"23082","","","","","","","","","","","","","","","15.0","","","","","","","","","","","","","","","","","","40.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.0","","","","","","","","","","","","","","","","","","","","","","","21.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.0"
"23085","","","","","0.0","","","","","","","54.0","","","","","","","","","39.0","","","31.0","","","","54.0","49.0","","","","","50.0","","","","","36.0","","","","","4.0","","3.0","","","","","","","","","","41.0","34.0","","","","46.0","","","54.0","59.0","","","","18.0","","","","","","43.0","","","49.0","","","","","","52.0","","","","","","","43.0","","32.0","","","","","54.0","","","","","","","","","","","","","44.0","","","","40.0","","","23.0","","","0.0","38.0","","","39.0","","10.0","","57.0","","","46.0","","31.0","","","","","","6.0","","35.0","","23.0","","","","","","","23.0","47.0","","","23.0","","","48.0","","","","","54.0","","","6.0","","","",""
"23087","52.0","","","","","48.0","44.0","52.0","","","","59.0","","","","56.0","","","","57.0","43.0","","","46.0","","","","59.0","52.0","","","","","","","45.0","","","56.0","","54.0","","57.0","45.0","","","55.0","54.0","","59.0","","","57.0","","","","50.0","","56.0","","56.0","","","59.0","59.0","57.0","45.0","","","","","","","","58.0","","","33.0","58.0","","","","","59.0","54.0","","56.0","41.0","","","58.0","57.0","","","","","","58.0","32.0","48.0","56.0","","59.0","59.0","59.0","","","","53.0","","","56.0","","","","36.0","","33.0","","59.0","","59.0","","31.0","1.0","","","39.0","56.0","","","23.0","","","","","56.0","","","59.0","","","33.0","55.0","59.0","48.0","","","","","59.0","","59.0","","45.0","","","56.0","","50.0","47.0","","","","","48.0","","","","49.0"
"23088","","10.0","","","","","25.0","","0.0","","","30.0","","","41.0","","","","","","36.0","","","","","","","52.0","26.0","","","40.0","","44.0","","","","","45.0","","","45.0","51.0","38.0","","","","6.0","","","","","57.0","","","24.0","18.0","","57.0","","40.0","","","3.0","55.0","","","","40.0","5.0","","","28.0","","","","","","27.0","12.0","","","","38.0","","31.0","39.0","29.0","","","18.0","","","","","","","32.0","","17.0","18.0","52.0","38.0","","45.0","","","25.0","7.0","","","","58.0","","41.0","","","","","24.0","","59.0","","","","","","46.0","","","","42.0","","17.0","","","11.0","","","","","13.0","59.0","33.0","","","","","","","45.0","9.0","","48.0","29.0","","","","","","","","31.0","","","54.0","","57.0","","58.0"
"23092","35.0","","","","59.0","","","20.0","30.0","","","","","","","","","","33.0","","","","","","33.0","","36.0","","","","","","","","","52.0","","","","","11.0","","","","","","","","","","","","","","12.0","","","","","","","","29.0","","","","","11.0","","","","","","","34.0","","","","","","","","","","25.0","","49.0","","16.0","","","","50.0","48.0","","30.0","","","","","20.0","","","51.0","","","","43.0","","","","","","19.0","","","","","24.0","","","","","","","","","","","","59.0","","","","47.0","","","","","","3.0","","","","","17.0","","","","","","","","24.0","31.0","","","","","","28.0","8.0","","","","","","","",""
"23097","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"23100","","","","","","","","","","","","","","","","","","","","","","","","","","","23.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.0","","","","","11.0","","23.0","","","","","","","","","","","","","","","","","","","","","","","","","1.0","","","","52.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"23101","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"23102","","","32.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.0","","","","","","","","","","","","","","","","","","","","","","","3.0","","","","","","","","","","","","","","","","","","","","","","","","","","46.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.0","","","","","","","","44.0","39.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"23104","","","21.0","","58.0","","","","","","","37.0","","","","53.0","","","","43.0","","","","35.0","57.0","","","","16.0","","","","","41.0","","","","","33.0","","","16.0","","","","","","57.0","","","","","38.0","","","","","","","","","","50.0","","19.0","","","","","49.0","","","","","","","","","","","","","15.0","","","","51.0","","","","58.0","29.0","26.0","","","","","","","","","","9.0","","","","","","37.0","","","","","25.0","","","","","46.0","47.0","","51.0","","","","","37.0","","","","","","","","","","","","","","","","","","","","","","","","","","9.0","","43.0","","","1.0","","","","38.0","","","","","","","",""
"23105","","","","","","","","0.0","","","","","","","","","27.0","","13.0","","","","59.0","","","","","","","5.0","","","","","","","","","","","","","8.0","","","","28.0","42.0","","","","13.0","","","","","28.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.0","44.0","27.0","6.0","","","","","","50.0","","","","","","","","","","","54.0","","","","","","","","","","","","","","","51.0","58.0","34.0","","","","","","","","","13.0","","","","","","","","","","","","11.0","","","","58.0","","","","6.0","","","",""
"23107","","","","","","","50.0","","","","","37.0","","","","57.0","34.0","","","57.0","","","40.0","56.0","","","","28.0","40.0","","","52.0","53.0","36.0","","43.0","","","56.0","","","","","50.0","","59.0","17.0","34.0","","","","36.0","40.0","","30.0","38.0","46.0","","52.0","","","","","36.0","","","55.0","","52.0","37.0","","","57.0","","","","44.0","51.0","","","","","","","","48.0","","16.0","","","22.0","59.0","","","","","","","","38.0","59.0","57.0","47.0","","41.0","","","","56.0","","","17.0","","","","58.0","","","","33.0","57.0","53.0","","","59.0","","11.0","32.0","","","","18.0","18.0","41.0","","17.0","44.0","","","6.0","48.0","40.0","","23.0","","","","","6.0","","37.0","33.0","","14.0","","","","24.0","6.0","56.0","34.0","","","","17.0","","","","36.0","48.0"
"23108","46.0","","50.0","","","","59.0","50.0","","","","23.0","","","57.0","26.0","44.0","","","","50.0","","40.0","58.0","57.0","","","59.0","58.0","57.0","","4.0","","","","36.0","","","57.0","","54.0","","","","","59.0","36.0","5.0","","35.0","","","51.0","","","5.0","34.0","","59.0","","19.0","","","","54.0","","","","","59.0","","12.0","","","14.0","","16.0","17.0","50.0","36.0","12.0","","16.0","53.0","","","48.0","","","","57.0","59.0","","","","","","27.0","","19.0","20.0","","54.0","","","","","","49.0","","7.0","40.0","","11.0","","48.0","","52.0","","14.0","32.0","","","","","","8.0","","47.0","","","","35.0","","31.0","23.0","","","","51.0","17.0","52.0","32.0","54.0","33.0","","","","","","48.0","36.0","","","53.0","","","46.0","42.0","57.0","","35.0","","","","","","59.0","3.0",""
"23109","53.0","","43.0","","38.0","19.0","56.0","","52.0","","","59.0","","","54.0","2.0","45.0","","","52.0","52.0","","41.0","56.0","38.0","","","","","","","10.0","","59.0","","45.0","","","","","57.0","8.0","53.0","48.0","","","38.0","37.0","","41.0","","48.0","","","46.0","","55.0","","42.0","","18.0","","4.0","","","","","","","22.0","","16.0","","","49.0","","32.0","5.0","59.0","50.0","11.0","","54.0","39.0","55.0","53.0","14.0","59.0","","","37.0","40.0","15.0","38.0","","","","2.0","","38.0","","48.0","12.0","41.0","","","","","50.0","","","51.0","","53.0","","51.0","","14.0","38.0","","26.0","20.0","","","","","","","50.0","","","59.0","","48.0","52.0","25.0","53.0","","","53.0","56.0","","48.0","36.0","40.0","47.0","","","","","54.0","56.0","","43.0","53.0","","","56.0","","59.0","22.0","42.0","","","","55.0","","42.0","6.0",""
"23111","45.0","","32.0","","59.0","35.0","","56.0","","","","","","","29.0","","38.0","","57.0","38.0","","","44.0","14.0","53.0","","","","","","","","","","","10.0","","","","","5.0","38.0","56.0","","","","30.0","21.0","","","","20.0","51.0","","38.0","","15.0","","34.0","","44.0","","58.0","","31.0","","","","50.0","34.0","","18.0","","","17.0","","49.0","","57.0","","","","53.0","","53.0","14.0","","47.0","","","","48.0","45.0","5.0","","","","","","21.0","54.0","9.0","41.0","28.0","","","","","49.0","","","13.0","","51.0","","","","49.0","","51.0","","","","48.0","","","59.0","","","","","","","","16.0","3.0","","","","41.0","","26.0","51.0","","59.0","51.0","","","","","31.0","","41.0","","","","","","33.0","24.0","28.0","56.0","","","","","","16.0","9.0",""
"23113","","","","","","","","","","","","","","","","","","","","","","","9.0","","","","","","","","","","","","","","","","","","","4.0","","","","","47.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.0","","","","","20.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"23114","","44.0","41.0","","","","","","","","","","","","53.0","36.0","","","36.0","","","","","33.0","","","10.0","","","","","58.0","","","","22.0","","","","","","","","17.0","","","","","","","","","","","14.0","","","","","","","","24.0","","25.0","","","","","","","","","","","","","","","","","","","","","","","","","","17.0","30.0","","","","","","","","","","9.0","","","","","","","","","","","","17.0","","","","26.0","44.0","","","","","","","","","19.0","","","","55.0","","","","9.0","57.0","","","","50.0","","","56.0","","","","","","","26.0","","","","","","","18.0","","15.0","","","25.0","","","2.0","","","","22.0"
"23116","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.0","","","","","","54.0","","","","","","","","10.0","","","","","","","","","","","40.0","","50.0","","2.0","38.0","","","","","","","","","12.0","","","","","","","","","","","","","13.0","","","","33.0","","","","","","32.0","","","10.0","","","","","","","","","","","","","","","","","","","","","11.0","","","","","1.0","","","","","","","","","","15.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.0","","","",""
"23117","","","","","","","","","13.0","","","55.0","","","","","","","","58.0","","","","","","","","","","","","","","","","","","","","","","27.0","50.0","","","","","41.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.0","","","","","","","","43.0","","","","","","","","","","","","","","16.0","38.0","","","","","","","","","","","48.0","","50.0","","","","","","","","","","","","","","","3.0","","","","","","","","","","","","","","","27.0","29.0","","42.0","","","","","","","","","","","","","","",""
"23122","27.0","","38.0","","24.0","","","44.0","","","","","","","15.0","44.0","59.0","","48.0","","","","","","43.0","","","","45.0","","","","","","","","","","52.0","","0.0","","21.0","41.0","","","","21.0","","","","","","","58.0","","","","58.0","","","","","","14.0","","","","39.0","","","","52.0","","","","52.0","","8.0","","","","37.0","","","","57.0","","","","","38.0","52.0","53.0","","","","","","","54.0","54.0","21.0","33.0","","","","","","","","28.0","","36.0","","","","","","","33.0","39.0","","","","","17.0","","57.0","","","","","","40.0","","48.0","","","4.0","","","","58.0","","31.0","","","","","9.0","13.0","","37.0","","","","","","","","46.0","","","","","","30.0","",""
"23127","52.0","10.0","47.0","","28.0","19.0","","51.0","57.0","","","48.0","","","40.0","","52.0","","30.0","","6.0","","33.0","","51.0","","54.0","58.0","57.0","","","13.0","59.0","37.0","","46.0","","","59.0","","56.0","54.0","56.0","45.0","","58.0","","","","54.0","","48.0","58.0","","52.0","44.0","","","57.0","","","","27.0","","41.0","56.0","","","54.0","53.0","","36.0","49.0","","","","58.0","50.0","","","42.0","","34.0","","59.0","47.0","20.0","","59.0","","59.0","57.0","37.0","40.0","","26.0","","","","58.0","54.0","","","57.0","","","","51.0","46.0","","37.0","53.0","52.0","48.0","","","","15.0","39.0","36.0","","57.0","","50.0","","","46.0","","51.0","","37.0","24.0","","","50.0","22.0","58.0","","","53.0","","32.0","","49.0","26.0","54.0","","","","","7.0","","54.0","53.0","52.0","","","59.0","5.0","59.0","58.0","56.0","","","","47.0","","47.0","",""
"23130","","","47.0","","49.0","48.0","24.0","2.0","","","","","","","55.0","57.0","","","","37.0","53.0","","33.0","","","","","56.0","15.0","","","55.0","","57.0","","36.0","","","37.0","","19.0","7.0","","58.0","","","53.0","","","","","","55.0","","","10.0","10.0","","50.0","","39.0","","","","58.0","","","","47.0","54.0","","","24.0","","50.0","","54.0","9.0","36.0","59.0","42.0","","","51.0","42.0","","59.0","","18.0","","59.0","55.0","","0.0","","","","59.0","","","16.0","49.0","54.0","","","","","","","","","39.0","54.0","","","34.0","","50.0","","58.0","30.0","11.0","","20.0","","","","","44.0","","","24.0","","","","30.0","32.0","","","53.0","35.0","","17.0","54.0","30.0","","","","","","44.0","33.0","25.0","","58.0","","","48.0","25.0","56.0","53.0","","","","","51.0","","54.0","",""
"23135","37.0","44.0","","","","6.0","","","","","","","","","","","","","","","","","","49.0","","","","","18.0","","","","41.0","","","","","","","","","","","","","","","","","","","","","","","35.0","","","","","","","","","51.0","38.0","","","","","","","","","","","","33.0","","","","","","","","","","","","","","50.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.0","42.0","57.0","","","","","","","","","","19.0","29.0","","","","","","","","","","","","","","",""
"23138","22.0","","55.0","","","","7.0","","","","","14.0","","","","11.0","","","14.0","45.0","","","","24.0","54.0","","","","14.0","","","","","","","","","","50.0","","30.0","","","","","","","","","","","","","","0.0","","","","35.0","","","","48.0","","31.0","","","","","","","","","","","","","","","","19.0","","57.0","","","","49.0","","","","5.0","59.0","15.0","","","","","56.0","","25.0","23.0","","","","","","","42.0","","","","24.0","","59.0","","35.0","","11.0","","","","11.0","","","","","51.0","","55.0","","","","","","59.0","","","","","28.0","","","","23.0","","","","","","","56.0","","5.0","","18.0","","","","","","","25.0","","","","","","43.0","",""
"23139","","","","","24.0","8.0","","","","","","","","","12.0","","","","","","39.0","","","","","","","36.0","","","","30.0","","","","","","","","","","","","25.0","","","","","","7.0","","","","","","22.0","","","","","","","","47.0","59.0","59.0","","11.0","57.0","","","","","","45.0","","53.0","","","","","","","","","20.0","","44.0","","","51.0","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","55.0","34.0","","","40.0","","","","","","","","44.0","","15.0","","45.0","","","","57.0","","","53.0","","","","","42.0","","44.0","35.0","","","21.0","","","48.0","","","","","23.0","","","","","","",""
"23141","","","","","","","","","","","","","","","","","","","","","","","42.0","","","","","","","","","","","","","","","","","","","","","","","","2.0","","","","","","","","","","36.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.0","","","","","","","","","","","","58.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"23142","","","","","","","","","","","","56.0","","","","","","","","10.0","26.0","","","","","","44.0","18.0","31.0","","","16.0","","","","","","","26.0","","","","","","","","","","","","","57.0","","","","","","","16.0","","","","","","50.0","","","","","","","","","","","","16.0","","26.0","","","","52.0","","","","20.0","","","","","","","","","24.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.0","","","19.0","","","31.0","30.0","24.0","","","","","","53.0","59.0","","57.0","","","","","","","","","43.0","","","","","2.0","21.0","","","","","4.0","","","",""
"23154","","","","","","","","","","","","","","","51.0","","","","","","","","","","","","","","","","23.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.0","9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.0","","","","","","","44.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"23160","","","46.0","","","","","","","","","","","","","17.0","","","","","","","","","","","23.0","59.0","51.0","","","","53.0","9.0","","","","","30.0","","","","","","","","","","","","","","","","","46.0","","","","","","","43.0","37.0","","","","","","","","","7.0","","27.0","","","7.0","","","15.0","","","21.0","","","","59.0","","","24.0","","11.0","","","","","59.0","","","","51.0","55.0","","","","","","","","","18.0","","","","","","46.0","","","","29.0","","5.0","59.0","","44.0","","54.0","","","52.0","","","59.0","","","","","","","","","59.0","","","","","48.0","","54.0","","","18.0","59.0","","","","","47.0","","","23.0","37.0","42.0","","","","","25.0"
"23174","","4.0","","","","","","28.0","","","","","","","","","55.0","","","","","","35.0","","7.0","","","33.0","","","","","","37.0","","","","","","","","","","","","","","","","","","37.0","","","","","","","0.0","","","","49.0","","","","","56.0","","55.0","","","","","","","","","","","29.0","","","","","","","","31.0","","4.0","","14.0","","","","","","","","","38.0","","","","","","16.0","","","34.0","","","","","","","","31.0","","15.0","31.0","","","","","","","48.0","","6.0","","","","4.0","","","","","","","","","34.0","","","","","","","","40.0","","28.0","55.0","","","","0.0","","","","","","","","","53.0","",""
"23178","54.0","","","","13.0","32.0","","34.0","41.0","","","","","","","","","","42.0","","","","52.0","","34.0","","","29.0","43.0","37.0","","12.0","42.0","","","","","","53.0","","4.0","14.0","5.0","","","41.0","","12.0","","","","","","","","58.0","","","40.0","","","","","","","50.0","","","","","","","42.0","","","","31.0","27.0","","","12.0","","","","37.0","","","","54.0","","","14.0","","","","","","","","57.0","51.0","53.0","","","","","","38.0","29.0","","26.0","51.0","","","","","","12.0","","48.0","","40.0","","32.0","","","14.0","","25.0","","43.0","59.0","","","","32.0","","","","21.0","","33.0","","38.0","40.0","","","","55.0","","","","","1.0","53.0","","","","58.0","53.0","57.0","42.0","","","31.0","17.0","","","",""
"23203","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"23228","50.0","50.0","39.0","","51.0","36.0","","39.0","58.0","","","","","","59.0","","41.0","","","59.0","","","50.0","","57.0","","48.0","33.0","29.0","32.0","","49.0","","49.0","","","","","32.0","","41.0","52.0","14.0","","","31.0","","56.0","","48.0","","47.0","","","2.0","","","","53.0","","","","27.0","","","","","48.0","","48.0","","42.0","45.0","","40.0","","36.0","","","36.0","50.0","","34.0","","43.0","58.0","27.0","","56.0","","24.0","","56.0","32.0","","43.0","","","","","51.0","","","2.0","","","","52.0","34.0","","52.0","","","45.0","","46.0","","47.0","43.0","42.0","39.0","7.0","","","","","40.0","","","","22.0","","11.0","21.0","","53.0","","","","57.0","21.0","","","","48.0","52.0","","","","","","43.0","56.0","","22.0","","","","57.0","57.0","14.0","57.0","","","46.0","","","3.0","56.0",""
"23232","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.0","","","","","","","","","","53.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.0","","23.0","","","","","","","","","2.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.0","","","","32.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
