Id,Created at
16145,"August 20, 2015 12:02"
16146,"September 03, 2015 10:41"
16147,"November 10, 2015 08:34"
16149,"June 18, 2015 13:51"
16153,"June 30, 2015 14:30"
16154,"September 17, 2015 13:46"
16155,"November 03, 2015 15:11"
16158,"June 18, 2015 16:00"
16160,"September 03, 2015 10:23"
16163,"September 10, 2015 08:58"
16165,"August 20, 2015 10:21"
16168,"June 19, 2015 10:58"
16170,"June 18, 2015 17:25"
16172,"June 18, 2015 13:16"
16174,"June 18, 2015 13:48"
16175,"June 18, 2015 15:24"
16176,"June 18, 2015 15:33"
16177,"August 20, 2015 12:13"
16179,"November 03, 2015 10:18"
16181,"August 07, 2015 14:17"
16182,"June 22, 2015 14:33"
16185,"June 18, 2015 18:15"
16187,"June 17, 2015 16:22"
16188,"June 30, 2015 10:01"
16189,"September 16, 2015 16:50"
16190,"August 21, 2015 11:19"
16192,"June 18, 2015 15:14"
16194,"June 18, 2015 11:35"
16197,"July 22, 2015 11:53"
16199,"September 17, 2015 13:18"
16202,"October 13, 2015 10:15"
16204,"June 18, 2015 14:44"
16205,"June 19, 2015 09:36"
16206,"June 18, 2015 17:48"
16207,"September 02, 2015 15:36"
16208,"June 18, 2015 15:25"
16209,"August 07, 2015 14:16"
16210,"August 20, 2015 09:01"
16211,"September 15, 2015 12:42"
16213,"June 17, 2015 16:09"
16214,"August 07, 2015 14:15"
16217,"June 22, 2015 15:02"
16219,"June 22, 2015 16:18"
16220,"June 17, 2015 16:08"
16221,"June 18, 2015 16:38"
16224,"September 22, 2015 12:27"
16226,"September 17, 2015 13:45"
16228,"June 18, 2015 09:45"
16229,"July 22, 2015 14:42"
16232,"June 18, 2015 16:30"
16234,"July 22, 2015 09:26"
16235,"June 18, 2015 18:02"
16238,"June 22, 2015 14:26"
16239,"September 16, 2015 16:38"
16241,"June 19, 2015 09:43"
16244,"June 25, 2015 12:30"
16245,"June 18, 2015 14:02"
16246,"October 21, 2015 16:27"
16248,"June 22, 2015 15:04"
16249,"June 18, 2015 16:26"
16250,"September 16, 2015 16:43"
16251,"June 18, 2015 09:29"
16252,"September 16, 2015 16:11"
16253,"October 01, 2015 14:23"
16255,"June 17, 2015 16:28"
16260,"June 18, 2015 13:58"
16262,"June 18, 2015 13:53"
16264,"June 18, 2015 13:54"
16265,"June 30, 2015 10:20"
16268,"June 19, 2015 09:55"
16270,"June 19, 2015 10:09"
16271,"June 17, 2015 16:30"
16274,"June 18, 2015 15:10"
16278,"June 18, 2015 13:14"
16280,"August 20, 2015 14:03"
16281,"June 17, 2015 14:09"
16282,"June 18, 2015 10:01"
16283,"June 18, 2015 15:05"
16285,"November 03, 2015 15:15"
16286,"June 17, 2015 16:11"
16287,"June 18, 2015 17:03"
16288,"June 17, 2015 16:03"
16291,"September 17, 2015 14:35"
16292,"June 17, 2015 14:14"
16293,"June 19, 2015 11:34"
16294,"July 22, 2015 11:28"
16296,"November 03, 2015 15:19"
16299,"August 20, 2015 15:09"
16302,"June 19, 2015 08:37"
16303,"June 18, 2015 11:48"
16304,"August 20, 2015 08:44"
16305,"June 30, 2015 09:06"
16306,"June 22, 2015 16:06"
16307,"June 18, 2015 10:27"
16309,"June 30, 2015 10:17"
16311,"June 18, 2015 18:17"
16312,"June 18, 2015 16:32"
16313,"September 17, 2015 15:43"
16315,"June 18, 2015 13:47"
16319,"June 18, 2015 09:35"
16320,"June 18, 2015 11:40"
16321,"June 17, 2015 13:29"
16325,"June 18, 2015 18:07"
16326,"June 18, 2015 17:51"
16327,"July 22, 2015 08:57"
16329,"June 19, 2015 09:46"
16330,"September 17, 2015 14:38"
16331,"June 18, 2015 09:26"
16334,"June 25, 2015 14:16"
16342,"June 22, 2015 15:37"
16343,"June 19, 2015 08:44"
16347,"June 18, 2015 16:31"
16349,"June 18, 2015 11:47"
16353,"June 18, 2015 09:31"
16355,"June 19, 2015 10:30"
16359,"September 02, 2015 13:28"
16360,"July 22, 2015 09:19"
16361,"June 22, 2015 15:20"
16364,"June 18, 2015 10:01"
16365,"June 18, 2015 09:49"
16372,"June 18, 2015 10:56"
16375,"September 17, 2015 14:16"
16377,"June 18, 2015 11:23"
16378,"June 22, 2015 14:27"
16383,"June 19, 2015 09:42"
16385,"September 02, 2015 13:58"
16394,"June 18, 2015 11:36"
16395,"June 17, 2015 15:50"
16401,"August 20, 2015 08:25"
16403,"September 15, 2015 12:11"
16404,"June 18, 2015 09:30"
16406,"June 22, 2015 14:23"
16407,"June 18, 2015 10:38"
16409,"October 21, 2015 16:59"
16411,"June 18, 2015 11:42"
16414,"June 17, 2015 13:09"
16415,"June 18, 2015 16:16"
16416,"September 02, 2015 15:03"
16421,"October 21, 2015 15:02"
16422,"June 19, 2015 10:07"
16427,"June 18, 2015 09:16"
16431,"July 16, 2015 07:29"
16432,"July 16, 2015 07:15"
16433,"June 19, 2015 08:42"
16434,"June 18, 2015 11:25"
16435,"June 22, 2015 14:51"
16436,"September 01, 2015 16:13"
16437,"July 15, 2015 16:39"
16438,"June 30, 2015 09:53"
16440,"June 19, 2015 11:40"
16441,"June 17, 2015 16:07"
16443,"June 19, 2015 09:26"
16444,"June 18, 2015 11:43"
16445,"June 19, 2015 08:42"
16446,"June 18, 2015 09:50"
16447,"June 18, 2015 11:09"
16448,"June 18, 2015 13:58"
16449,"October 09, 2015 14:06"
16451,"June 18, 2015 13:57"
16452,"September 09, 2015 12:37"
16453,"June 22, 2015 14:30"
16454,"June 18, 2015 10:30"
16455,"September 17, 2015 12:21"
16458,"June 18, 2015 11:37"
16459,"June 22, 2015 14:31"
16460,"September 01, 2015 16:41"
16461,"June 18, 2015 11:11"
16463,"November 03, 2015 15:16"
16464,"June 17, 2015 16:34"
16465,"September 02, 2015 13:25"
16466,"October 20, 2015 14:48"
16467,"June 19, 2015 08:46"
16469,"June 25, 2015 12:28"
16470,"June 18, 2015 09:44"
16473,"June 19, 2015 09:10"
16474,"June 25, 2015 12:38"
16475,"June 19, 2015 11:31"
16478,"June 19, 2015 10:53"
16485,"June 17, 2015 14:14"
16491,"June 18, 2015 14:33"
16492,"June 30, 2015 09:56"
16494,"June 19, 2015 10:50"
16499,"June 18, 2015 11:27"
16501,"September 30, 2015 16:11"
16505,"June 22, 2015 14:20"
16506,"June 22, 2015 14:27"
16508,"June 18, 2015 11:33"
16510,"June 18, 2015 18:01"
16516,"June 25, 2015 12:38"
16531,"June 19, 2015 09:06"
16532,"June 18, 2015 13:25"
16537,"June 18, 2015 11:01"
16538,"June 22, 2015 15:38"
16541,"July 22, 2015 09:12"
16546,"June 18, 2015 17:52"
16548,"September 22, 2015 14:57"
16552,"July 22, 2015 11:40"
16557,"June 25, 2015 14:41"
16565,"June 22, 2015 14:56"
16567,"September 02, 2015 13:28"
16577,"June 18, 2015 09:15"
16579,"August 19, 2015 14:42"
16588,"June 18, 2015 18:01"
16591,"June 17, 2015 17:55"
16592,"June 18, 2015 11:08"
16598,"June 17, 2015 13:27"
16599,"June 25, 2015 12:36"
16601,"June 19, 2015 09:55"
16604,"June 18, 2015 09:09"
16609,"August 20, 2015 14:36"
16611,"July 22, 2015 14:52"
16612,"June 18, 2015 09:25"
16615,"June 18, 2015 18:05"
16618,"June 25, 2015 12:23"
16621,"June 18, 2015 17:55"
16630,"October 01, 2015 11:12"
16636,"July 22, 2015 08:54"
16640,"June 19, 2015 10:03"
16642,"June 22, 2015 14:18"
16643,"June 17, 2015 16:40"
16651,"June 17, 2015 13:12"
16653,"June 19, 2015 09:48"
16658,"June 22, 2015 14:53"
16660,"June 17, 2015 15:55"
16664,"June 18, 2015 14:57"
16665,"June 18, 2015 09:11"
16668,"June 18, 2015 09:24"
16669,"September 10, 2015 10:54"
16673,"July 22, 2015 14:36"
16676,"June 25, 2015 12:22"
16681,"June 22, 2015 16:14"
16686,"June 18, 2015 15:18"
16688,"July 22, 2015 11:32"
16691,"June 18, 2015 11:15"
16696,"June 18, 2015 14:34"
16699,"September 02, 2015 15:33"
16701,"June 18, 2015 11:22"
16702,"June 17, 2015 15:57"
16703,"September 16, 2015 16:41"
16705,"June 18, 2015 18:04"
16714,"June 19, 2015 09:32"
16716,"September 16, 2015 11:16"
16719,"June 18, 2015 18:04"
16721,"July 22, 2015 11:21"
16724,"June 18, 2015 09:19"
16725,"July 22, 2015 11:26"
16730,"July 22, 2015 11:47"
16731,"June 18, 2015 11:46"
16732,"July 22, 2015 09:03"
16733,"June 22, 2015 16:03"
16738,"June 30, 2015 10:32"
16747,"June 19, 2015 09:19"
16748,"June 30, 2015 11:13"
16755,"June 18, 2015 10:21"
16756,"June 18, 2015 16:45"
16764,"June 22, 2015 14:33"
16765,"June 30, 2015 14:51"
16766,"September 15, 2015 13:51"
16767,"September 15, 2015 12:06"
16769,"June 18, 2015 14:02"
16771,"June 25, 2015 14:30"
16777,"June 18, 2015 17:54"
16778,"June 30, 2015 11:35"
16779,"June 19, 2015 10:58"
16789,"July 22, 2015 11:45"
16796,"June 18, 2015 11:06"
16798,"July 22, 2015 08:59"
16801,"July 22, 2015 14:45"
16805,"July 22, 2015 11:41"
16809,"June 17, 2015 16:22"
16815,"June 17, 2015 16:32"
16823,"September 01, 2015 16:26"
16824,"September 17, 2015 14:22"
16829,"June 22, 2015 14:19"
16830,"June 22, 2015 14:47"
16836,"June 18, 2015 16:01"
16838,"June 18, 2015 13:44"
16842,"October 02, 2015 14:45"
16843,"July 22, 2015 15:37"
16844,"July 22, 2015 15:32"
16848,"July 22, 2015 09:07"
16852,"September 22, 2015 15:25"
16854,"July 22, 2015 14:52"
16857,"June 18, 2015 11:46"
16859,"June 30, 2015 09:42"
16864,"June 18, 2015 09:58"
16865,"June 22, 2015 14:55"
16868,"July 22, 2015 09:26"
16872,"June 18, 2015 10:59"
16875,"July 22, 2015 08:53"
16880,"June 22, 2015 15:18"
16884,"October 21, 2015 15:00"
16885,"September 01, 2015 16:25"
16886,"June 30, 2015 09:20"
16889,"June 22, 2015 15:47"
16890,"June 25, 2015 14:11"
16892,"July 22, 2015 09:03"
16900,"September 22, 2015 15:34"
16901,"June 18, 2015 10:02"
16912,"July 10, 2015 14:22"
16920,"September 16, 2015 16:15"
16921,"June 30, 2015 15:06"
16922,"August 07, 2015 14:51"
16924,"October 01, 2015 10:34"
16932,"September 10, 2015 10:42"
16933,"August 07, 2015 13:40"
16935,"June 25, 2015 12:26"
16936,"June 30, 2015 15:11"
16937,"June 18, 2015 11:20"
16938,"June 30, 2015 11:35"
16942,"June 30, 2015 09:29"
16943,"October 01, 2015 14:32"
16945,"June 18, 2015 11:00"
16946,"June 25, 2015 14:03"
16948,"June 19, 2015 09:53"
16949,"June 30, 2015 09:05"
16950,"September 02, 2015 14:36"
16951,"June 17, 2015 16:09"
16954,"September 03, 2015 10:08"
16955,"November 03, 2015 15:11"
16956,"June 30, 2015 10:08"
16957,"June 17, 2015 13:47"
16958,"June 19, 2015 08:52"
16961,"June 18, 2015 09:16"
16963,"June 18, 2015 14:07"
16964,"October 01, 2015 14:41"
16967,"September 02, 2015 14:00"
16969,"July 15, 2015 16:50"
16970,"July 15, 2015 15:59"
16974,"June 22, 2015 15:00"
16976,"June 18, 2015 09:41"
16977,"June 18, 2015 14:14"
16978,"June 19, 2015 11:33"
16979,"June 19, 2015 09:31"
16980,"June 30, 2015 10:27"
16982,"June 19, 2015 10:09"
16983,"June 18, 2015 14:20"
16984,"June 22, 2015 14:41"
16985,"June 19, 2015 11:40"
16987,"September 02, 2015 08:46"
16991,"June 19, 2015 09:35"
16992,"September 02, 2015 13:38"
16993,"June 19, 2015 09:39"
16994,"June 18, 2015 14:08"
16995,"June 19, 2015 10:49"
16996,"June 22, 2015 15:21"
16997,"June 19, 2015 11:01"
16998,"June 19, 2015 09:06"
17002,"June 18, 2015 11:15"
17003,"June 30, 2015 10:25"
17004,"June 18, 2015 10:42"
17006,"June 17, 2015 13:34"
17008,"September 16, 2015 11:49"
17009,"June 30, 2015 10:22"
17011,"June 18, 2015 16:05"
17014,"June 25, 2015 12:24"
17015,"June 18, 2015 11:12"
17016,"September 29, 2015 11:04"
17020,"June 25, 2015 14:34"
17022,"September 17, 2015 14:25"
17023,"June 25, 2015 12:35"
17025,"June 19, 2015 09:17"
17029,"June 22, 2015 13:57"
17030,"September 29, 2015 12:00"
17032,"September 02, 2015 09:01"
17034,"June 18, 2015 09:39"
17041,"June 25, 2015 12:46"
17042,"June 30, 2015 11:42"
17045,"June 19, 2015 10:43"
17046,"June 18, 2015 11:10"
17047,"June 22, 2015 14:20"
17048,"September 16, 2015 12:02"
17049,"June 17, 2015 15:44"
17051,"June 22, 2015 15:35"
17053,"June 18, 2015 11:23"
17054,"June 19, 2015 10:40"
17055,"June 19, 2015 10:44"
17056,"June 18, 2015 09:41"
17058,"June 19, 2015 10:02"
17063,"June 17, 2015 15:45"
17067,"June 17, 2015 15:55"
17069,"June 17, 2015 15:46"
17075,"June 25, 2015 14:37"
17076,"June 17, 2015 13:41"
17078,"June 18, 2015 13:28"
17080,"October 21, 2015 17:09"
17084,"June 22, 2015 14:58"
17085,"June 18, 2015 14:47"
17086,"June 30, 2015 09:17"
17089,"June 18, 2015 14:42"
17091,"September 10, 2015 10:44"
17092,"June 19, 2015 09:48"
17095,"June 17, 2015 15:51"
17098,"October 21, 2015 16:58"
17101,"June 17, 2015 16:35"
17103,"June 18, 2015 13:15"
17106,"June 30, 2015 09:31"
17110,"June 30, 2015 10:07"
17112,"June 17, 2015 15:54"
17119,"October 21, 2015 16:30"
17124,"September 01, 2015 16:11"
17125,"September 02, 2015 13:49"
17127,"September 16, 2015 10:47"
17131,"June 18, 2015 14:59"
17139,"September 01, 2015 16:19"
17140,"October 22, 2015 13:21"
17142,"October 21, 2015 14:57"
17144,"September 16, 2015 10:44"
17145,"June 18, 2015 09:20"
17146,"June 18, 2015 09:27"
17147,"June 18, 2015 11:12"
17148,"June 19, 2015 09:10"
17149,"September 01, 2015 16:55"
17152,"June 18, 2015 09:11"
17155,"September 15, 2015 16:08"
17156,"July 22, 2015 11:58"
17165,"September 16, 2015 13:10"
17166,"September 09, 2015 12:32"
17169,"June 17, 2015 17:57"
17170,"September 16, 2015 11:39"
17171,"June 18, 2015 11:03"
17175,"September 02, 2015 14:29"
17178,"August 20, 2015 09:23"
17179,"September 02, 2015 15:23"
17180,"October 21, 2015 16:52"
17201,"October 23, 2015 11:57"
17202,"October 23, 2015 11:13"
17222,"September 01, 2015 16:35"
17229,"September 16, 2015 12:13"
17232,"August 07, 2015 13:08"
17233,"October 22, 2015 11:53"
17234,"October 22, 2015 15:24"
17235,"October 23, 2015 11:05"
17237,"October 20, 2015 11:31"
17241,"October 21, 2015 16:38"
17246,"October 21, 2015 16:58"
17249,"October 20, 2015 10:44"
17252,"October 22, 2015 13:24"
17253,"October 20, 2015 10:46"
17258,"October 21, 2015 17:00"
17261,"June 18, 2015 10:03"
17262,"June 30, 2015 09:44"
17263,"October 22, 2015 11:13"
17265,"October 24, 2015 10:13"
17266,"October 21, 2015 16:53"
17270,"October 21, 2015 14:33"
17271,"September 15, 2015 14:40"
17272,"June 30, 2015 09:12"
17274,"September 01, 2015 15:46"
17276,"September 29, 2015 12:58"
17279,"October 21, 2015 14:44"
17281,"September 16, 2015 15:56"
17285,"October 20, 2015 11:12"
17293,"September 02, 2015 14:31"
17296,"September 15, 2015 12:15"
17299,"October 20, 2015 10:42"
17300,"October 20, 2015 10:59"
17303,"September 15, 2015 12:52"
17304,"September 02, 2015 13:27"
17305,"September 02, 2015 13:55"
17308,"October 20, 2015 15:20"
17309,"October 20, 2015 10:43"
17311,"October 02, 2015 15:59"
17314,"September 10, 2015 10:46"
17317,"September 15, 2015 12:01"
17319,"September 02, 2015 16:12"
17321,"September 02, 2015 14:37"
17322,"September 01, 2015 15:19"
17326,"September 02, 2015 14:40"
17329,"September 02, 2015 13:31"
17330,"September 02, 2015 14:00"
17337,"June 18, 2015 13:23"
17338,"September 03, 2015 11:10"
17339,"September 01, 2015 16:33"
17341,"September 02, 2015 14:33"
17342,"September 02, 2015 14:42"
17343,"September 01, 2015 16:52"
17344,"September 02, 2015 08:49"
17349,"September 02, 2015 15:09"
17356,"September 01, 2015 16:21"
17360,"September 01, 2015 16:37"
17361,"September 01, 2015 16:30"
17362,"September 02, 2015 15:09"
17363,"September 02, 2015 13:43"
17373,"September 02, 2015 15:25"
17376,"September 02, 2015 08:53"
17378,"September 02, 2015 14:44"
17382,"October 02, 2015 15:32"
17395,"September 01, 2015 15:42"
17412,"September 01, 2015 16:43"
17422,"September 16, 2015 17:48"
17433,"September 14, 2015 15:23"
17434,"September 01, 2015 16:18"
17438,"September 01, 2015 15:45"
17440,"September 01, 2015 16:53"
17443,"October 02, 2015 16:38"
17461,"September 15, 2015 14:32"
17462,"October 02, 2015 16:18"
17463,"September 16, 2015 13:30"
17467,"October 21, 2015 14:55"
17483,"September 02, 2015 09:04"
17484,"September 02, 2015 11:28"
17485,"September 02, 2015 10:48"
17487,"September 02, 2015 17:27"
17488,"October 01, 2015 15:14"
17491,"September 16, 2015 12:31"
17492,"October 02, 2015 15:38"
17494,"September 02, 2015 13:42"
17495,"September 02, 2015 13:14"
17497,"September 30, 2015 14:45"
17498,"October 19, 2015 16:36"
17499,"September 16, 2015 13:29"
17500,"October 20, 2015 15:26"
17501,"September 16, 2015 12:25"
17506,"October 01, 2015 16:57"
17507,"September 02, 2015 17:29"
17510,"September 01, 2015 16:06"
17517,"September 01, 2015 15:29"
17521,"October 20, 2015 14:10"
17522,"September 02, 2015 15:12"
17529,"September 16, 2015 11:34"
17532,"September 01, 2015 16:09"
17534,"September 01, 2015 15:38"
17535,"September 17, 2015 13:41"
17543,"September 17, 2015 15:28"
17545,"September 17, 2015 13:54"
17547,"October 21, 2015 15:49"
17555,"September 02, 2015 15:15"
17557,"October 21, 2015 16:42"
17560,"September 16, 2015 11:40"
17561,"October 21, 2015 14:49"
17565,"October 20, 2015 14:32"
17568,"September 30, 2015 15:26"
17575,"October 23, 2015 11:32"
17577,"October 21, 2015 17:00"
17579,"October 21, 2015 16:01"
17580,"September 02, 2015 14:45"
17581,"September 17, 2015 15:41"
17582,"September 17, 2015 15:18"
17587,"September 14, 2015 15:34"
17588,"September 17, 2015 12:50"
17590,"September 15, 2015 15:34"
17595,"September 17, 2015 15:39"
17598,"September 16, 2015 17:59"
17603,"September 01, 2015 16:58"
17604,"September 15, 2015 16:16"
17605,"September 16, 2015 17:58"
17607,"September 17, 2015 15:31"
17612,"September 29, 2015 10:19"
17619,"September 16, 2015 12:10"
17621,"September 17, 2015 13:11"
17622,"September 17, 2015 13:47"
17630,"October 21, 2015 10:36"
17635,"October 01, 2015 09:46"
17638,"September 16, 2015 17:44"
17639,"October 01, 2015 17:11"
17640,"September 30, 2015 16:29"
17643,"September 17, 2015 13:17"
17644,"October 01, 2015 10:25"
17647,"September 16, 2015 10:42"
17650,"October 02, 2015 16:13"
17653,"September 17, 2015 13:49"
17655,"October 01, 2015 17:19"
17656,"September 16, 2015 12:27"
17664,"September 17, 2015 12:42"
17671,"September 17, 2015 12:12"
17677,"September 02, 2015 10:25"
17680,"September 17, 2015 15:07"
17681,"September 17, 2015 12:20"
17682,"September 17, 2015 13:00"
17684,"October 21, 2015 11:28"
17690,"October 01, 2015 14:58"
17693,"September 17, 2015 17:00"
17695,"September 17, 2015 12:41"
17698,"September 17, 2015 13:59"
17703,"October 20, 2015 14:00"
17706,"September 17, 2015 15:12"
17707,"September 15, 2015 15:59"
17715,"September 17, 2015 14:13"
17716,"September 17, 2015 13:17"
17717,"October 20, 2015 13:55"
17718,"September 16, 2015 17:41"
17719,"September 17, 2015 15:37"
17721,"September 17, 2015 12:10"
17723,"September 16, 2015 17:49"
17732,"September 02, 2015 11:30"
17733,"September 17, 2015 15:47"
17734,"September 16, 2015 17:52"
17740,"October 20, 2015 15:23"
17741,"September 16, 2015 12:27"
17746,"September 17, 2015 13:07"
17749,"September 15, 2015 16:12"
17752,"September 17, 2015 14:07"
17753,"September 17, 2015 11:48"
17759,"September 17, 2015 15:46"
17764,"October 20, 2015 14:43"
17768,"September 15, 2015 12:45"
17769,"October 01, 2015 10:08"
17770,"October 20, 2015 14:39"
17773,"September 16, 2015 13:35"
17777,"October 20, 2015 14:05"
17778,"October 20, 2015 14:10"
17779,"September 17, 2015 12:01"
17783,"September 15, 2015 15:11"
17785,"October 20, 2015 14:15"
17786,"September 16, 2015 15:51"
17789,"October 20, 2015 13:59"
17790,"October 20, 2015 12:02"
17802,"September 17, 2015 12:58"
17810,"October 20, 2015 14:21"
17811,"September 17, 2015 13:04"
17813,"September 02, 2015 09:56"
17816,"October 20, 2015 14:27"
17826,"October 20, 2015 13:46"
17829,"September 16, 2015 11:25"
17844,"September 30, 2015 15:10"
17859,"October 20, 2015 14:41"
17864,"October 20, 2015 14:59"
17865,"September 02, 2015 09:44"
17870,"October 20, 2015 14:31"
17871,"October 20, 2015 13:29"
17885,"September 16, 2015 17:39"
17887,"September 17, 2015 13:06"
17903,"October 19, 2015 15:21"
17908,"October 19, 2015 15:36"
17909,"September 17, 2015 13:42"
17914,"October 19, 2015 14:48"
17919,"October 24, 2015 10:20"
17922,"September 17, 2015 13:36"
17923,"October 19, 2015 16:50"
17925,"September 17, 2015 13:44"
17927,"October 19, 2015 15:33"
17930,"October 20, 2015 14:06"
17941,"September 02, 2015 09:14"
17944,"October 01, 2015 10:36"
17948,"October 21, 2015 12:14"
17958,"September 17, 2015 15:28"
17961,"September 02, 2015 11:45"
17962,"September 02, 2015 11:35"
17974,"September 16, 2015 15:45"
17976,"October 19, 2015 15:06"
17977,"October 19, 2015 15:10"
17979,"September 17, 2015 13:52"
17981,"October 20, 2015 10:43"
17984,"September 16, 2015 11:55"
17987,"October 21, 2015 10:21"
18002,"October 20, 2015 10:09"
18003,"September 02, 2015 10:18"
18011,"October 19, 2015 15:41"
18020,"October 20, 2015 15:09"
18058,"September 30, 2015 12:11"
18064,"October 21, 2015 11:35"
18065,"September 16, 2015 13:03"
18083,"September 17, 2015 15:30"
18096,"September 02, 2015 17:30"
18100,"September 15, 2015 15:17"
18101,"September 02, 2015 10:42"
18102,"October 02, 2015 14:51"
18104,"September 02, 2015 08:52"
18106,"October 02, 2015 16:07"
18109,"September 02, 2015 11:51"
18111,"October 19, 2015 16:42"
18116,"October 19, 2015 14:48"
18122,"October 01, 2015 15:22"
18125,"October 19, 2015 16:36"
18127,"September 16, 2015 11:58"
18128,"September 02, 2015 10:21"
18133,"September 17, 2015 14:30"
18135,"October 20, 2015 10:21"
18141,"September 02, 2015 09:25"
18142,"October 19, 2015 16:27"
18143,"September 15, 2015 15:32"
18145,"September 30, 2015 15:32"
18148,"September 16, 2015 12:17"
18149,"October 21, 2015 10:10"
18150,"October 19, 2015 17:41"
18152,"October 19, 2015 17:34"
18153,"September 16, 2015 12:33"
18154,"October 01, 2015 17:03"
18157,"October 19, 2015 17:33"
18158,"September 02, 2015 10:15"
18160,"September 02, 2015 10:09"
18162,"September 02, 2015 09:12"
18164,"October 01, 2015 14:46"
18165,"September 02, 2015 09:52"
18169,"September 02, 2015 09:06"
18170,"September 16, 2015 10:24"
18172,"September 02, 2015 09:22"
18178,"September 17, 2015 14:35"
18179,"September 17, 2015 14:46"
18180,"October 19, 2015 16:21"
18182,"September 02, 2015 09:42"
18183,"October 19, 2015 16:23"
18186,"September 16, 2015 13:05"
18187,"September 16, 2015 12:21"
18188,"September 17, 2015 13:48"
18189,"September 16, 2015 12:03"
18190,"September 17, 2015 13:58"
18191,"September 17, 2015 14:06"
18193,"September 02, 2015 10:47"
18196,"October 19, 2015 16:30"
18204,"October 02, 2015 16:26"
18216,"October 20, 2015 15:07"
18224,"September 02, 2015 09:59"
18231,"September 29, 2015 12:39"
18236,"September 16, 2015 11:45"
18238,"October 01, 2015 10:53"
18240,"October 01, 2015 10:13"
18245,"September 17, 2015 14:22"
18252,"October 19, 2015 17:47"
18256,"September 02, 2015 11:23"
18258,"September 15, 2015 16:11"
18260,"September 02, 2015 11:27"
18265,"October 20, 2015 10:24"
18266,"October 19, 2015 16:51"
18268,"October 21, 2015 10:32"
18269,"October 02, 2015 16:54"
18271,"October 20, 2015 10:20"
18272,"September 02, 2015 10:02"
18273,"September 02, 2015 10:08"
18275,"September 02, 2015 09:16"
18278,"September 29, 2015 11:29"
18279,"October 19, 2015 17:24"
18281,"September 15, 2015 13:55"
18285,"October 20, 2015 10:31"
18287,"September 02, 2015 09:36"
18288,"September 16, 2015 11:58"
18289,"September 02, 2015 10:45"
18290,"September 02, 2015 10:20"
18291,"September 02, 2015 09:45"
18292,"September 02, 2015 09:29"
18293,"September 02, 2015 09:10"
18294,"October 01, 2015 15:15"
18296,"October 19, 2015 16:26"
18297,"September 02, 2015 10:04"
18298,"September 15, 2015 12:25"
18299,"October 19, 2015 15:11"
18303,"September 02, 2015 08:55"
18304,"September 02, 2015 11:50"
18310,"September 02, 2015 09:09"
18312,"September 16, 2015 13:22"
18314,"September 02, 2015 09:47"
18315,"October 19, 2015 16:31"
18316,"September 29, 2015 11:40"
18319,"September 02, 2015 09:24"
18320,"October 19, 2015 17:23"
18323,"October 19, 2015 16:53"
18325,"September 01, 2015 15:35"
18332,"September 02, 2015 11:23"
18339,"September 16, 2015 15:27"
18343,"September 30, 2015 14:54"
18353,"September 02, 2015 09:00"
18370,"September 16, 2015 12:29"
18396,"September 29, 2015 12:24"
18399,"September 02, 2015 09:58"
18401,"September 02, 2015 11:20"
18404,"September 17, 2015 14:08"
18424,"September 17, 2015 14:02"
18426,"September 16, 2015 10:40"
18430,"September 02, 2015 11:42"
18431,"September 02, 2015 08:58"
18432,"October 21, 2015 11:51"
18438,"September 16, 2015 11:49"
18440,"October 21, 2015 12:37"
18441,"September 02, 2015 11:51"
18443,"September 17, 2015 11:55"
18444,"September 15, 2015 14:25"
18449,"September 02, 2015 10:27"
18451,"September 02, 2015 11:40"
18455,"September 02, 2015 16:10"
18459,"September 02, 2015 11:36"
18467,"September 02, 2015 11:44"
18471,"September 02, 2015 16:13"
18476,"September 17, 2015 14:05"
18482,"October 24, 2015 10:19"
18486,"September 16, 2015 16:01"
18493,"September 29, 2015 13:53"
18499,"September 16, 2015 18:36"
18515,"October 01, 2015 14:34"
18518,"September 29, 2015 10:57"
18536,"September 15, 2015 13:40"
18545,"October 01, 2015 16:03"
18577,"October 24, 2015 10:15"
18582,"September 29, 2015 12:52"
18583,"September 29, 2015 10:30"
18590,"September 29, 2015 12:45"
18594,"September 29, 2015 10:42"
18596,"September 17, 2015 12:32"
18598,"September 29, 2015 10:36"
18603,"October 01, 2015 15:25"
18605,"September 29, 2015 11:53"
18607,"September 30, 2015 15:01"
18612,"September 17, 2015 12:21"
18615,"September 16, 2015 11:45"
18640,"September 15, 2015 12:21"
18642,"October 01, 2015 10:02"
18646,"September 29, 2015 11:34"
18655,"September 17, 2015 15:09"
18664,"September 02, 2015 08:44"
18691,"September 16, 2015 12:32"
18697,"September 02, 2015 11:44"
18704,"October 02, 2015 16:34"
18707,"October 21, 2015 10:32"
18726,"October 01, 2015 15:43"
18728,"September 16, 2015 11:31"
18744,"September 29, 2015 14:10"
18757,"October 01, 2015 09:56"
18760,"September 30, 2015 16:17"
18767,"September 29, 2015 10:25"
18768,"September 16, 2015 13:23"
18784,"October 01, 2015 09:52"
18794,"September 15, 2015 16:40"
18802,"September 30, 2015 14:37"
18804,"September 29, 2015 14:04"
18807,"September 29, 2015 14:26"
18809,"October 21, 2015 10:22"
18813,"October 24, 2015 10:26"
18816,"October 21, 2015 10:37"
18817,"October 01, 2015 14:40"
18827,"September 29, 2015 11:46"
18828,"September 30, 2015 15:20"
18829,"October 01, 2015 15:50"
18830,"September 30, 2015 14:56"
