"dispenser_id","11-09 09","11-04 21","11-06 23","11-10 16","11-08 20","11-10 05","11-04 09","11-06 12","11-06 08","11-11 09","11-09 04","11-04 18","11-11 03","11-09 22","11-07 20","11-10 01","11-05 17","11-10 12","11-08 09","11-11 18","11-11 06","11-09 15","11-04 00","11-05 06","11-08 13","11-04 13","11-07 01","11-06 19","11-11 11","11-07 16","11-08 02","11-09 11","11-07 12","11-06 00","11-11 13","11-07 23","11-09 20","11-04 17","11-04 05","11-10 22","11-04 10","11-10 09","11-09 00","11-10 06","11-10 11","11-11 20","11-06 18","11-06 07","11-07 21","11-12 00","11-10 00","11-08 21","11-08 19","11-08 10","11-03 21","11-09 03","11-04 16","11-10 17","11-11 02","11-11 00","11-04 06","11-10 15","11-09 14","11-05 05","11-10 04","11-08 14","11-05 16","11-05 11","11-08 08","11-06 13","11-11 17","11-07 10","11-06 01","11-04 02","11-08 03","11-09 10","11-08 18","11-04 22","11-09 21","11-11 14","11-10 23","11-10 18","11-04 11","11-11 07","11-04 07","11-05 10","11-07 02","11-03 20","11-05 09","11-08 07","11-07 19","11-07 08","11-07 13","11-05 21","11-06 20","11-09 17","11-08 00","11-06 06","11-05 04","11-09 18","11-03 13","11-03 22","11-05 12","11-09 06","11-05 01","11-05 08","11-07 22","11-10 03","11-05 15","11-10 10","11-06 17","11-06 05","11-06 14","11-07 11","11-09 02","11-09 07","11-07 00","11-06 16","11-04 23","11-11 05","11-12 01","11-04 15","11-10 07","11-10 14","11-04 12","11-08 17","11-06 10","11-08 06","11-08 11","11-10 19","11-10 08","11-06 21","11-08 04","11-07 03","11-11 01","11-08 22","11-05 00","11-07 14","11-10 20","11-11 08","11-09 13","11-05 22","11-06 02","11-11 15","11-04 08","11-07 07","11-05 19","11-07 18","11-04 03","11-05 07","11-04 14","11-05 14","11-05 13","11-06 11","11-11 19","11-05 02","11-11 04","11-06 22","11-11 23","11-07 09","11-09 19","11-09 16","11-08 01","11-04 19","11-09 23","11-12 02","11-05 03","11-10 02","11-11 12","11-09 05","11-07 05","11-06 15","11-08 15","11-11 22","11-03 14","11-06 04","11-10 13","11-04 20","11-09 08","11-08 23","11-07 06","11-05 23","11-09 01","11-07 15","11-04 01","11-11 16","11-07 04","11-08 05","11-04 04","11-07 17","11-08 16","11-05 18","11-10 21","11-08 12","11-11 21","11-06 03","11-11 10","11-09 12","11-05 20","11-06 09"
"14223","","8.0","","","","","","","","46.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.0","","","","9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.0","","","","","","","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","14.0","","","","","","",""
"14226","","","","42.0","","","","51.0","","","","15.0","","","","","37.0","24.0","","","","21.0","","","","","","52.0","","","","","","","56.0","","","39.0","","","","","","","","","54.0","","","","","","","","","","46.0","39.0","","","","","36.0","","","","24.0","10.0","","54.0","","","","","","7.0","","","","26.0","","17.0","","","","41.0","","","56.0","","","","","","38.0","48.0","","","","43.0","","","","","","","","","53.0","","59.0","","59.0","","","","","34.0","","","","54.0","","56.0","","","","","","22.0","","43.0","","","","","","","15.0","","51.0","","","","","","","","","","51.0","45.0","55.0","","","","","46.0","","","","","","10.0","","","","","","","","13.0","","","","","42.0","","","","","","","","","","","","","","","50.0","3.0","","","","","","",""
"14228","","","","","","","","","","","","","","","","","","","","43.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14229","","","","","","","","","","","","16.0","","","","","","","","","","","","","","","","","","","","","","","","","","","56.0","","","","","","","","","","","","","","","","","","","","","","","45.0","","","","","","","","31.0","","","","30.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.0","","","","","","","","","","","","0.0","","","52.0","33.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.0","","","","","","","37.0","","","51.0","","","","","","","48.0","","","","","","","","","","",""
"14230","","","","59.0","","12.0","","","","","58.0","","","37.0","","55.0","","","","","","49.0","","25.0","","12.0","","","34.0","","","","","","","","","","","33.0","7.0","","","","","","59.0","","","","","","","7.0","","","26.0","","","","","12.0","15.0","","55.0","","","","58.0","47.0","","","5.0","","","30.0","17.0","","","","","9.0","","49.0","","","","","54.0","","37.0","","33.0","57.0","30.0","","","","","","","","","47.0","","","","","","26.0","13.0","","","","","57.0","","","","","","","42.0","48.0","","10.0","","","","40.0","","","","","49.0","33.0","","51.0","","","53.0","36.0","","","26.0","","","","","","","","35.0","","","","","30.0","","","46.0","35.0","","32.0","","","","","","","","56.0","","","","3.0","28.0","","45.0","","","","","","","56.0","","","","","57.0","","5.0","","","","21.0","","","50.0"
"14232","","","55.0","43.0","","18.0","","","","54.0","","","","48.0","","24.0","18.0","","47.0","","53.0","","","","","47.0","","42.0","","","26.0","","","","32.0","31.0","","","","","","58.0","","","","","","","","24.0","5.0","47.0","","","","","36.0","","","54.0","","58.0","","","","","","15.0","","9.0","","","","","","3.0","","","59.0","","","58.0","19.0","","","","9.0","","","","","43.0","","","18.0","","","","","","","","55.0","","","","","","","27.0","","","","1.0","","","36.0","","","","30.0","","58.0","0.0","","","","","","10.0","","6.0","","","34.0","","","","","6.0","","","","15.0","","","","","","","25.0","","26.0","58.0","47.0","","43.0","","","","","","","32.0","","","","","59.0","","","","","45.0","","","5.0","","","38.0","","","","","","35.0","32.0","46.0","","","","","7.0","48.0","59.0","","31.0","","",""
"14234","","","","","","31.0","15.0","","","","","","","","","","","","25.0","","","","","","","","","","","","","","","","","","43.0","","","","54.0","","","","","","","","","","","","","","","","","","","","30.0","4.0","","","","","","","","","","","40.0","55.0","","","","","","","","","","","49.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.0","","","","","","","","","","","","","","","","","","","","55.0","","","","49.0","","","25.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.0","","","","","","","","","","",""
"14235","15.0","","","","14.0","","","39.0","","","","","","","32.0","","","","","","36.0","24.0","","","","","","","","","","","","30.0","","","","","","","","","","","","","19.0","","","","","","","","","","","","17.0","","","4.0","","","","","","","","2.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.0","","","","","","36.0","","","","23.0","59.0","","","","","","","","","","","49.0","","","","","19.0","","59.0","","","","","30.0","36.0","","","","55.0","48.0","","","","","","","","","","","","","","39.0","46.0","","","","52.0","","","","","","","","","","","","","32.0","12.0","","","","53.0","","13.0","","","","","","","","","","","","","","","","","","25.0","","","54.0"
"14241","","59.0","20.0","34.0","","","58.0","","","","","37.0","","22.0","","","","59.0","","","","","","49.0","","","46.0","","24.0","","","","49.0","","","35.0","36.0","","","37.0","8.0","","","","","50.0","","10.0","","","","","","40.0","","","","58.0","","","","48.0","","","","","","45.0","","","43.0","42.0","","","","","","21.0","58.0","53.0","58.0","4.0","","57.0","","","","","","","22.0","","58.0","","","","","","","52.0","","","","","","41.0","","","","58.0","","","","31.0","","","26.0","","23.0","","","32.0","22.0","","25.0","","","","3.0","31.0","","","","","","","","4.0","53.0","0.0","","","","","49.0","21.0","","39.0","34.0","31.0","46.0","","","","34.0","0.0","","29.0","56.0","","44.0","","10.0","","","","","","","","","","","42.0","","","29.0","30.0","","","","","","46.0","","40.0","","","","","","","","28.0","11.0","","","","",""
"14245","","","","19.0","","28.0","","56.0","","","","","","","","","","59.0","","","36.0","","","","","","","57.0","","","","","","44.0","","","","","","","","59.0","","","","52.0","53.0","","","","","","","","","","","","","","","23.0","","","","","","","","56.0","58.0","","58.0","","","","","","","","","42.0","","","","","","","","","","","","","36.0","","","","","","","","","","","","","","","51.0","","","33.0","","","","","31.0","","","","","18.0","54.0","","","45.0","","","35.0","55.0","","","","","","","","22.0","59.0","","13.0","","","","","","","","","","","","45.0","37.0","","","","","","","","","","","","","","","","","43.0","","","","","53.0","","","","","33.0","","","","45.0","","","","","","","8.0","","","","","","",""
"14247","","","","","","","59.0","","52.0","10.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.0","","","14.0","","","","","","","","","","","","","","","","59.0","","","","","","","","","","","27.0","","","","","","","","","","","","","","","49.0","","","42.0","","","13.0","","","","","","","","","","","","","","","","","57.0","","","","43.0","","","","","","","","","","","","","13.0","","","","","","","","","","","","","","","","","35.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14251","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.0","","","","37.0","","20.0","","","","","","","","","","","","","","","","","","57.0","","","","","39.0","","","","","","","","","38.0","","","","","","1.0","","","45.0","","","","","","25.0","","","","","","","","","","","","","56.0","","","","","","","","","","","","","","","","","41.0","","2.0","","34.0","","","","","","","","","","","","","44.0","46.0","","","","","","","","","","","","39.0","5.0","","","","","","","","","","","53.0","","","","","","","","","","","","","","","","","","","7.0","","","","","","","","","","","","","","","","","48.0","","","","",""
"14252","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14254","","","","","","","","","","","","","","57.0","","","","","","","","","","","19.0","","","","","","","","","","","","","56.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14257","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14259","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14260","","","23.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14262","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.0","","","","","","","","","","","","","","","","","","","","47.0","","","","","","","","","","","","","","","","","","","","","","48.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.0","","","","","","","","","","","","7.0","","","","","","","","","","","","","","","","","","","","","","","","43.0","","","","","","","","","","","","","","","",""
"14267","","","43.0","","","","","","","","","","","","","","","","","","","","","","","","17.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.0","","","","","","","","","","","","","","","","","",""
"14268","","","","","","","","","","","","","","","","","","","36.0","","","","","","","","55.0","","","","","","38.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.0","","","","","14.0","","17.0","","","","14.0","","59.0","3.0","","","","","","","","","","45.0","59.0","3.0","","","44.0","","","","","","","59.0","","","","","","","","","","6.0","","","","","","","","","","22.0","","","","","","","","","","","","","","","","","","","","","54.0","","","","","","","37.0","","","","5.0","","","","","","","","","37.0","","37.0","","","7.0","","","","","","","","","","41.0","34.0","","","","","","","","","","26.0","41.0","","6.0","","","","","","","","","","","23.0","",""
"14270","","32.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","57.0","","18.0","","","","","","","","","","","","","","36.0","","","","","","","","","","","","","","","","","","","34.0","","","","","","","","","","","","","","","","","","","","","","","","","","","47.0","","","","","","","","","","","","","","","","","","","42.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14271","","","","","31.0","","","","","","","","","","","","","53.0","","","","","","","","","","","59.0","56.0","","56.0","49.0","","53.0","","","","","","","","","","57.0","","44.0","","","","54.0","","","","","","","36.0","","","","47.0","","","","","","","","","","15.0","","","","","27.0","","","55.0","","8.0","","","","","","","","","10.0","","35.0","","","","57.0","","","","","","","","","","","13.0","","59.0","","","","29.0","","","3.0","54.0","","","","","32.0","59.0","","","44.0","","56.0","","45.0","","","","","","","47.0","","","24.0","","","58.0","","","","30.0","","","","","","45.0","","","","","","59.0","","","33.0","","","","","","49.0","","","","34.0","","","","52.0","","14.0","","","","","","","","","","","","31.0","","","16.0","","","","","",""
"14276","","","","","","","","","","","","","","","","","30.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.0","","","","","","","","","","","","","","","","45.0","","","","","","","","","","40.0","","","","","","","","","","","","","","","","10.0","","","","","","","","","","","","","","","","56.0","","","","","","","","","","","","","","","","","","","","","","10.0","","","51.0","48.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14283","","","","","","","","","","","","","","24.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14284","","","","","","","","","","","","","","","","","","","","","","27.0","","","","","","","","","","","","","","","10.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14286","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.0","","","","","","","","","","","","","","","","","","","","","",""
"14287","","","","15.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14289","","32.0","37.0","24.0","","","22.0","49.0","","","50.0","7.0","","42.0","","","59.0","","37.0","57.0","31.0","12.0","","","58.0","9.0","51.0","27.0","2.0","58.0","","30.0","","53.0","","52.0","","40.0","","42.0","","10.0","","","","","","31.0","","","27.0","","","","","","","7.0","4.0","","55.0","10.0","","","","","56.0","51.0","","","","","57.0","","","","28.0","","55.0","49.0","25.0","24.0","","","","15.0","58.0","","45.0","","","","","57.0","","7.0","49.0","55.0","43.0","","","","","","58.0","22.0","2.0","","37.0","1.0","22.0","14.0","53.0","","24.0","","9.0","","","","","17.0","","","","18.0","","","","50.0","","52.0","35.0","2.0","","","1.0","","59.0","","","47.0","","12.0","","","","","14.0","","","55.0","23.0","","","25.0","","55.0","50.0","","42.0","","","","","","45.0","","44.0","","56.0","58.0","","46.0","","","57.0","51.0","","","","","","","","59.0","19.0","15.0","","","","6.0","2.0","33.0","49.0","","","46.0","58.0",""
"14294","59.0","","50.0","29.0","13.0","57.0","","36.0","","","19.0","","","26.0","48.0","45.0","","","41.0","","","16.0","","","18.0","","54.0","37.0","","35.0","14.0","","4.0","55.0","24.0","","","","","2.0","","","","","39.0","","13.0","32.0","44.0","","","48.0","43.0","","","","","19.0","20.0","","","50.0","","","56.0","","","","29.0","12.0","","53.0","31.0","","","","8.0","","47.0","","","","","57.0","","","30.0","","","","6.0","50.0","58.0","37.0","46.0","55.0","","","","","","","","","","","","35.0","","17.0","49.0","5.0","35.0","43.0","41.0","58.0","17.0","","","3.0","44.0","","5.0","28.0","","1.0","42.0","","","21.0","8.0","0.0","","","46.0","","","37.0","59.0","","16.0","","","","","","56.0","30.0","","","","","","48.0","","","42.0","55.0","9.0","38.0","52.0","32.0","","","11.0","","","","","","","1.0","","","","53.0","54.0","","","14.0","","58.0","57.0","28.0","","","44.0","5.0","","19.0","59.0","57.0","48.0","33.0","32.0","10.0","54.0","51.0","51.0","31.0"
"14296","","","","","","","","","","","","","49.0","","","","40.0","","","","","","","","","","","","","","","","","53.0","","55.0","","","","","","","","","","","","","","56.0","","39.0","","","","29.0","","","","2.0","","","35.0","","","","38.0","15.0","40.0","38.0","","","25.0","","","","6.0","","","4.0","","","","","","","","","","","","","","","","56.0","","","","","","","54.0","","","","44.0","","53.0","","","","","","","44.0","","","","20.0","6.0","","","","","","58.0","43.0","","","","","58.0","","10.0","","","","","23.0","56.0","","31.0","","","","","15.0","","","47.0","57.0","13.0","47.0","","53.0","","","","","","52.0","46.0","","","","","","","","","","","47.0","","","","","26.0","","","","","","","","","","","58.0","","","","7.0","","9.0","","","",""
"14298","","","","","","","","","","","","","","25.0","","","","","","","","53.0","","","","","","","","","","","","4.0","","","","","","","","","53.0","","","","","","","","","","59.0","","","","","","","","","","","","","48.0","","","","","","","","58.0","","26.0","39.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.0","","","","","","","","","","","","","","","","19.0","","","","","","","","","","","","","","","","","16.0","","","","","14.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.0","","","","","","","","","","41.0","","","","","18.0","","","","","",""
"14299","","9.0","","","","","","54.0","","","","59.0","","","","","","","","","","","","","","36.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.0","","","","","","","","","","","","","2.0","","","24.0","","","","","53.0","","","","","24.0","","","46.0","","","4.0","","","","","","","","","51.0","","","","","","","","","","","3.0","","","46.0","7.0","","","","","","","","","42.0","","","","","35.0","","","","","","","","","","","","","","","21.0","","","","","","","","","54.0","","","58.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.0","","","","","","","","","","","","","","","","","",""
"14307","","","","","26.0","","","","","","","","","","","","","15.0","","","","","","","","","","","","","","46.0","","","7.0","","","","","","47.0","","","","","","","","","","","","","","","","56.0","","","","","","","","","","","","","","","47.0","","","","","","","","","","","","","","","","","55.0","","35.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.0","","","","32.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.0","","",""
"14310","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.0","","","","","","","","","","","","","","","","","","","","","","","22.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14311","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14313","52.0","27.0","8.0","","58.0","","58.0","43.0","","","","","28.0","","15.0","43.0","","26.0","","","18.0","","","","39.0","18.0","","5.0","53.0","21.0","","19.0","55.0","","","","","2.0","","18.0","2.0","","19.0","","54.0","","46.0","","","0.0","47.0","34.0","29.0","31.0","","","59.0","","","","27.0","45.0","29.0","","","12.0","","41.0","25.0","57.0","","52.0","","28.0","","7.0","14.0","57.0","","35.0","54.0","","43.0","38.0","","","47.0","","","","","24.0","57.0","24.0","15.0","","18.0","","","","","","","39.0","13.0","","55.0","","","","","","16.0","46.0","","34.0","","4.0","7.0","","","41.0","","38.0","36.0","46.0","","15.0","","","","49.0","","","27.0","","42.0","36.0","","57.0","18.0","26.0","","37.0","58.0","","19.0","22.0","24.0","36.0","","","","","30.0","","","56.0","58.0","58.0","","","","49.0","","","","","","","3.0","52.0","30.0","41.0","","","54.0","1.0","","5.0","","","55.0","16.0","","","","","41.0","48.0","","27.0","43.0","24.0","23.0","","54.0","34.0","",""
"14314","","","","","","","","","","","","","","48.0","","","","","","","","","","","","","","","","","","","","","","","32.0","","","","","","","","","","","","","","","","","","","","19.0","","","","","","","12.0","","","","","","","53.0","","","","","","","15.0","","","","","28.0","","","","","","","","","","","","","","","","","","","","","","","","","","47.0","","","","","","","","","","","48.0","","47.0","","","27.0","","","","","","","","","","","","","","","","","","","22.0","","","","","","","52.0","","","","","","","","","","","","","","","","","","12.0","","","","","","","","57.0","","","","","","","","","","","","29.0","","","","","","","","58.0","26.0","",""
"14316","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14317","","","37.0","","","","","12.0","","","","","","3.0","","","","","58.0","24.0","","","","","","19.0","","","15.0","","59.0","","39.0","","","","22.0","","","","44.0","","19.0","","29.0","","","","29.0","23.0","40.0","","50.0","","","","1.0","","","","18.0","","","","","","","","","48.0","","59.0","10.0","","","","","","","","","","10.0","","51.0","","","","","","","","50.0","","","17.0","55.0","","","49.0","","","","","","","43.0","23.0","","17.0","57.0","","","55.0","","","","","","22.0","14.0","49.0","","","7.0","","","","15.0","","","26.0","","","42.0","0.0","","","","","42.0","","","58.0","","","","","","","","11.0","","","","2.0","38.0","","","","37.0","","","","49.0","","","","16.0","","","","","39.0","","","","","","","","","","4.0","","24.0","","","","29.0","","10.0","","","6.0","","46.0","","",""
"14319","46.0","","","48.0","","","56.0","54.0","58.0","","","18.0","","","","","","28.0","","51.0","","27.0","","","","59.0","","","46.0","","","54.0","","","","","","53.0","","","57.0","22.0","","","40.0","","","59.0","","","","","","","","","59.0","","","","56.0","","54.0","","","","50.0","50.0","","45.0","","","","","","","","","","6.0","","","57.0","34.0","52.0","59.0","","","35.0","","","","","","","47.0","","","","","","","","22.0","","58.0","","","","48.0","","","34.0","","","33.0","","","","","","55.0","37.0","10.0","45.0","","59.0","","","","54.0","","","","","","","","","46.0","41.0","","","","42.0","","","","","59.0","49.0","26.0","34.0","51.0","","","","","","","","42.0","","","","","","","46.0","","","","","","","","58.0","","25.0","","","","","","","","","","","","","25.0","","","","","45.0","46.0","","51.0"
"14322","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","",""
"14329","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","7.0","51.0","","","","","","","","","","","","","","","","47.0","","46.0","","","","","","","","","","","","","","","53.0","","","","","44.0","","","58.0","","","","","","","","","","","","","","","","","","","","","","","","","","12.0","","","","","","","","","","","","","","","","","1.0","","","","","59.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.0","",""
"14332","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","36.0","","","","","","","","","","4.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14334","45.0","","","12.0","","","54.0","51.0","","","","28.0","","","","","48.0","59.0","","","","46.0","","","","49.0","","","26.0","","","22.0","","","59.0","","","","","","33.0","26.0","","","7.0","42.0","","","","","","","","","","","","58.0","","","","36.0","","","","","47.0","33.0","","","","","","","","20.0","","","","38.0","","","57.0","","","54.0","","","15.0","","","","","","","","","","","","","","","","","","","","40.0","33.0","15.0","","33.0","","","","","7.0","","","","","","42.0","","","20.0","","","","","","","","","","","","","","29.0","","","","","","42.0","","","","23.0","53.0","43.0","37.0","","","","","","","","","","","","","","","40.0","","","47.0","","","","","36.0","","","","","","","","","48.0","","","","","","23.0","","","","","","54.0","",""
"14335","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
