"dispenser_id","11-09 09","11-04 21","11-06 23","11-10 16","11-08 20","11-10 05","11-04 09","11-06 12","11-06 08","11-11 09","11-09 04","11-04 18","11-11 03","11-09 22","11-07 20","11-10 01","11-05 17","11-10 12","11-08 09","11-11 18","11-11 06","11-09 15","11-04 00","11-05 06","11-08 13","11-04 13","11-07 01","11-06 19","11-11 11","11-07 16","11-08 02","11-09 11","11-07 12","11-06 00","11-11 13","11-07 23","11-09 20","11-04 17","11-04 05","11-10 22","11-04 10","11-10 09","11-09 00","11-10 06","11-10 11","11-11 20","11-06 18","11-06 07","11-07 21","11-12 00","11-10 00","11-08 21","11-08 19","11-08 10","11-03 21","11-09 03","11-04 16","11-10 17","11-11 02","11-11 00","11-04 06","11-10 15","11-09 14","11-05 05","11-10 04","11-08 14","11-05 16","11-05 11","11-08 08","11-06 13","11-11 17","11-07 10","11-06 01","11-04 02","11-08 03","11-09 10","11-08 18","11-04 22","11-09 21","11-11 14","11-10 23","11-10 18","11-04 11","11-11 07","11-04 07","11-05 10","11-07 02","11-03 20","11-05 09","11-08 07","11-07 19","11-07 08","11-07 13","11-05 21","11-06 20","11-09 17","11-08 00","11-06 06","11-05 04","11-09 18","11-03 13","11-03 22","11-05 12","11-09 06","11-05 01","11-05 08","11-07 22","11-10 03","11-05 15","11-10 10","11-06 17","11-06 05","11-06 14","11-07 11","11-09 02","11-09 07","11-07 00","11-06 16","11-04 23","11-11 05","11-12 01","11-04 15","11-10 07","11-10 14","11-04 12","11-08 17","11-06 10","11-08 06","11-08 11","11-10 19","11-10 08","11-06 21","11-08 04","11-07 03","11-11 01","11-08 22","11-05 00","11-07 14","11-10 20","11-11 08","11-09 13","11-05 22","11-06 02","11-11 15","11-04 08","11-07 07","11-05 19","11-07 18","11-04 03","11-05 07","11-04 14","11-05 14","11-05 13","11-06 11","11-11 19","11-05 02","11-11 04","11-06 22","11-11 23","11-07 09","11-09 19","11-09 16","11-08 01","11-04 19","11-09 23","11-12 02","11-05 03","11-10 02","11-11 12","11-09 05","11-07 05","11-06 15","11-08 15","11-11 22","11-03 14","11-06 04","11-10 13","11-04 20","11-09 08","11-08 23","11-07 06","11-05 23","11-09 01","11-07 15","11-04 01","11-11 16","11-07 04","11-08 05","11-04 04","11-07 17","11-08 16","11-05 18","11-10 21","11-08 12","11-11 21","11-06 03","11-11 10","11-09 12","11-05 20","11-06 09"
"14289","","2","8","2","","","2","3","","","1","1","","1","","","3","","2","4","1","1","","","2","1","2","1","1","2","","2","","4","","1","","1","","2","","2","","","","","","1","","","2","","","","","","","4","1","","7","1","","","","","4","7","","","","","1","","","","2","","2","3","1","3","","","","1","4","","4","","","","","2","","2","3","2","1","","","","","","14","5","1","","2","2","1","2","2","","1","","1","","","","","1","","","","4","","","","2","","4","2","1","","","1","","1","","","5","","3","","","","","1","","","5","2","","","2","","8","3","","2","","","","","","1","","3","","2","2","","2","","","1","6","","","","","","","","4","1","2","","","","5","1","3","2","","","3","2",""
"14294","1","","3","3","2","2","","3","","","1","","","3","3","1","","","4","","","1","","","4","","3","4","","2","1","","1","3","1","","","","","1","","","","","1","","2","1","2","","","2","3","","","","","1","1","","","1","","","1","","","","1","1","","2","3","","","","1","","1","","","","","1","","","1","","","","3","5","4","7","3","1","","","","","","","","","","","","1","","1","11","2","2","4","1","3","1","","","1","1","","2","9","","2","7","","","1","1","1","","","1","","","3","1","","1","","","","","","11","3","","","","","","9","","","2","1","1","4","1","2","","","1","","","","","","","1","","","","2","4","","","1","","6","1","2","","","4","2","","8","4","12","1","2","2","1","2","2","1","4"
"14296","","","","","","","","","","","","","1","","","","1","","","","","","","","","","","","","","","","","1","","2","","","","","","","","","","","","","","1","","1","","","","2","","","","1","","","3","","","","1","2","1","1","","","3","","","","1","","","2","","","","","","","","","","","","","","","","1","","","","","","","5","","","","1","","1","","","","","","","1","","","","1","2","","","","","","1","3","","","","","2","","1","","","","","1","2","","1","","","","","3","","","1","2","2","1","","1","","","","","","1","1","","","","","","","","","","","1","","","","","1","","","","","","","","","","","1","","","","2","","1","","","",""
"14298","","","","","","","","","","","","","","1","","","","","","","","1","","","","","","","","","","","","1","","","","","","","","","2","","","","","","","","","","1","","","","","","","","","","","","","1","","","","","","","","1","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","1","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","1","","","","","3","","","","","",""
"14299","","1","","","","","","1","","","","2","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","1","","","1","","","","","1","","","","","4","","","1","","","1","","","","","","","","","1","","","","","","","","","","","2","","","2","1","","","","","","","","","2","","","","","1","","","","","","","","","","","","","","","1","","","","","","","","","2","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","",""
"14307","","","","","1","","","","","","","","","","","","","1","","","","","","","","","","","","","","1","","","1","","","","","","1","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","",""
"14310","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14311","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14313","5","5","1","","2","","5","6","","","","","2","","5","2","","1","","","2","","","","1","1","","1","4","1","","4","5","","","","","3","","4","1","","1","","6","","3","","","1","1","3","2","2","","","3","","","","5","1","2","","","6","","3","1","6","","4","","2","","3","2","1","","3","4","","1","4","","","2","","","","","1","3","2","1","","2","","","","","","","1","2","","2","","","","","","1","4","","1","","1","1","","","2","","1","2","2","","1","","","","1","","","3","","2","1","","2","2","1","","1","7","","1","1","3","4","","","","","1","","","1","5","6","","","","5","","","","","","","1","3","1","2","","","1","2","","2","","","1","2","","","","","2","1","","2","6","1","2","","4","2","",""
"14314","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","1","","","","","","","1","","","","","","","2","","","","","","","1","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","2","","2","","","5","","","","","","","","","","","","","","","","","","","1","","","","","","","1","","","","","","","","","","","","","","","","","","1","","","","","","","","1","","","","","","","","","","","","1","","","","","","","","1","2","",""
"14316","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14317","","","1","","","","","1","","","","","","1","","","","","1","3","","","","","","1","","","1","","2","","1","","","","2","","","","4","","2","","2","","","","3","1","1","","1","","","","1","","","","1","","","","","","","","","1","","8","1","","","","","","","","","","1","","1","","","","","","","","3","","","2","4","","","1","","","","","","","2","1","","1","2","","","5","","","","","","1","3","2","","","1","","","","3","","","1","","","2","1","","","","","1","","","1","","","","","","","","1","","","","1","1","","","","6","","","","3","","","","2","","","","","3","","","","","","","","","","1","","12","","","","1","","1","","","2","","1","","",""
"14319","3","","","2","","","28","9","2","","","3","","","","","","9","","1","","15","","","","11","","","9","","","5","","","","","","42","","","33","9","","","4","","","25","","","","","","","","","12","","","","6","","19","","","","3","8","","4","","","","","","","","","","1","","","8","2","41","14","","","8","","","","","","","3","","","","","","","","1","","35","","","","8","","","29","","","4","","","","","","18","7","1","9","","3","","","","6","","","","","","","","","7","2","","","","35","","","","","5","30","2","11","13","","","","","","","","13","","","","","","","3","","","","","","","","3","","11","","","","","","","","","","","","","1","","","","","9","3","","25"
"14322","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"14329","","","","","","","","1","","","","","","","","","","","","","","","","","","","","1","2","","","","","","","","","","","","","","","","1","","1","","","","","","","","","","","","","","","1","","","","","1","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","1","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"14332","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14334","1","","","2","","","5","2","","","","2","","","","","3","5","","","","1","","","","1","","","1","","","1","","","7","","","","","","3","1","","","1","2","","","","","","","","","","","","4","","","","3","","","","","1","2","","","","","","","","2","","","","3","","","2","","","5","","","1","","","","","","","","","","","","","","","","","","","","2","2","4","","2","","","","","1","","","","","","2","","","1","","","","","","","","","","","","","","4","","","","","","4","","","","1","2","2","1","","","","","","","","","","","","","","","1","","","3","","","","","1","","","","","","","","","4","","","","","","2","","","","","","4","",""
"14335","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14336","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14339","","","","2","","","3","","2","1","","","","","","","","1","2","","","","","","","1","","","","","","","","1","","","","2","","2","3","","","","2","","","","","","","","","","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","1","","","","1","","","","","","","5","","","","","","","","1","","","","","","","","","","","","","","","","","","","1","","","","1","1","","","","","","","","","1","","","","2","1","","","","","","","","","","","","","","","","","","1","","1","2","","","","","","","1","","3","","","","","","","","","","","","","","2"
"14341","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14342","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14343","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14344","","","3","1","","","5","","","","","4","","","1","","2","4","1","","","","","","","","9","18","","4","","","","","","","","","","","2","","","","","","6","","","","","","","1","","","2","","","","","","","","","1","","","2","","","","","","1","","","","","","","2","2","","1","","1","","","1","1","2","","","2","","1","","","","","","6","","","","","","1","","","","","","","","4","1","2","","","2","","2","","","","1","","","","2","","4","","","","","","","","","","","","5","","2","","","2","1","8","","","","","3","","5","","","","","","","","","","","4","","","","","","","1","","","1","","","","","","2","","","","","","","7","","","","","",""
"14345","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","",""
"14352","","","","","","","","","","","","1","","","","","","","","","","","","2","","","","","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","1","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","1"
"14355","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","2","4","","","","","","","","","1","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","1","","","","","","","","","","1","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","1","","1","","","","","3","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","1","","","","","","","","","","","1","","","","","","",""
"14356","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","1","","","","","","",""
"14357","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14363","","","","3","","","","","","","","","","","","","2","","","","","","","2","","","","","","","","","","","1","","","","","","","2","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","1","1","1","","","","1","","","","","","","","","","","","2","","","","","","","","1","","","","","","","","3","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","","","1","","","","","","","",""
"14364","","","3","","","","","","2","9","","","","","","","","","","","","","","","","","","","","","","","","","17","","","","","","","","","","","","","","","","","","","","","","","2","","","","1","","","","","","","","","","","1","","","","","","","1","","7","","","","","","","","","1","","","1","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","1","","","2","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","","3","","","1","","1","","","","","","","","","","","","","","","21","","",""
"14365","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14366","3","","","","","","2","2","","","2","","","","1","","","4","","1","2","","","","2","","","8","","","","3","","","3","2","3","","","","4","","","2","3","1","","","","","","","1","4","","","","","","","","2","4","1","","3","","5","3","1","","1","","","","2","","","2","","","","1","","","1","","","2","1","","","1","","","","1","1","2","2","","","1","","","","8","","1","3","","","1","1","2","1","2","1","","","1","","","3","","1","","","1","","","1","","","","2","","5","","","3","","","","1","2","","1","2","3","","","","2","","","","2","2","2","2","","","","","","","","4","3","1","","","","","","2","","","","","3","","","","","1","4","","3","","","","","3","","","1","","2"
"14369","4","","","","2","","","","","","","","","","","","","","","","1","3","","1","1","","","","","","","1","","","","","2","2","","","","","","","","","","","","","","2","","","","2","3","","4","12","","","","","","","","","","","","","","","","","","","","","2","","","3","","1","","","3","2","","","","","","3","1","","","","","","4","","","","3","","","1","","","","","1","","","","","","","","","","","","","","","","","","","","1","","","1","","2","7","","","","","","","","","","","","2","","","1","","","","","1","","","2","","","","","","","","","","","","","","1","","1","","","1","","","","","","","","","","2","","","","","","",""
"14374","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","2","","1","1","","","","","","","","","","1","","","","","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","1","","","","","","","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","15","","","",""
"14376","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14377","1","","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","3","","","","1","6","","","","","","","","","","","","1","","","1","","","","","","1","","","","","","","","","","","","","","6","","","","1","","","","","","","","","","","","","","","","","","","3","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","",""
"14380","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14383","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14384","","1","","","","1","1","","1","5","","1","","","","1","2","3","","","","","","1","5","9","","2","","3","","","1","4","","1","","1","1","1","4","","","1","1","","","","2","","","7","","","","","","","","","","","","","","4","2","2","","3","","3","2","2","","1","1","4","","","","","2","2","","2","","","3","2","","","2","2","1","","2","","","","","","5","","","1","3","","3","3","1","1","1","2","","","","1","1","","","6","","","5","2","","2","","","1","5","","","","","","2","","","","3","1","3","2","1","3","2","6","1","6","1","8","5","2","2","1","1","1","3","","","","1","","","1","","1","","","4","","","","","4","2","","","","3","","5","","","","","3","3","1","3","","4","1","3","1","","4",""
"14385","","","","1","","","","","","","","","1","","","","","1","","","1","","","","","","","","","","","","","","","","","","","","","2","","","1","1","","2","","","","","","","","","","1","","","","1","","","","","7","","","1","","1","","","","","","","","","","","1","","","","","","","","","","","","1","","","1","","","","","","","","","","","6","1","","","1","","","","","","","","","1","","3","","","","","","1","1","","","","","","","","","","","1","","","","","","","","","","1","","3","1","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","","1","","","","","","","","","","","","1","1","","1",""
"14386","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14388","","3","1","","","","","","","7","","3","","","","","","","","5","","","","","","","","1","8","","","","","","","","1","","","","1","","","","13","","8","","","","","","","","","","1","3","","","","5","","","","","","","","","5","","","","","","","","2","","","1","","6","","2","","","","","","","","1","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","2","","","1","","","28","","","","","","","","","","","","","","1","1","","1","","","","","","","","7","","","","","","","","","3","","","","","16","","","","","1","","","1","1","","","","","","","","","","","","","","1","","","1","","15","","",""
"14393","","","","","","","","1","","","","2","","1","","","","2","","","","","","","","","","","","1","","","","","","2","1","1","","","","1","","","","","","","1","","1","","1","","","","","","","","","","","","","2","2","","1","","","","","","","","","","","","","","","","","","","","3","","","","1","","","","7","","","","","","","","","","1","","1","","","","","","","","","","","","","","","1","1","2","","","1","","","","","","","","","2","","","","","","","1","","","","","","","1","1","","","","","","","","1","","1","1","","","","","","","","","1","","","","1","6","","","","","","3","","","","","","","","","1","5","","","","1","",""
"14397","","1","","","","","","","","6","","2","2","2","","","1","","","7","1","","","","1","15","","","11","","","","","1","4","","","1","","8","5","","","","1","2","1","","2","4","4","1","1","","","","","","2","12","1","","2","1","","","","","1","","10","","","3","","","2","1","","8","9","","3","3","2","3","","","1","","","","","1","","","","","2","","","","5","","","2","","5","2","3","1","","","","","1","","","1","","1","8","","2","1","3","","","","","","","","","2","1","","","","3","3","1","","11","2","","","","1","1","5","2","2","","2","","9","","1","","1","1","","4","","","","","9","","","","","2","","","","","1","1","","","1","1","","3","","","","","","3","","1","5","","15","2","",""
"14398","","","","","","","","","","1","","","","","","","","","","","2","","","","","","","","1","","","","","","2","","1","","","","","","","","","5","","","","","","","","","","","","1","","","","1","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","",""
"14400","","2","","","","","","3","2","","","3","","","1","","","1","2","","","2","","","","","","","","","","","","2","","","","2","","","","","","","","","","4","","","","","","","","","4","","","","","","3","1","","","","1","","2","","","1","","","","","6","","","","","","","","","","","5","","","","","3","","","","","","","","","7","","2","","","","","","","","1","","","","","","","","","","","","","","3","","","","","","","","","","6","","","","","","3","","","","2","","","4","","","","5","","2","","","","","2","","","2","","","1","","","","","","","","","2","","3","","","","2","","1","","","","","","","","","","","","","","","4","9"
"14402","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14406","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","",""
"14407","","","","","","","16","6","","5","","","","","","","4","","","1","","","","2","","3","","","4","","","","","","","","","","","","7","1","","","1","","","5","","","","","","","","","4","","","","","","1","","","","3","4","","1","","","","","","","","","","1","","","11","3","3","10","","","4","","","","","","","","","","","","","","4","","","16","","","1","","","","","","","1","","","","","","2","2","","4","","","","","","3","","","","","","","","","1","","","","","5","","","","","7","1","1","2","","","","","","","","","","","","","","","","6","","","","","","","","","","","","","","","","","4","","","","","","","","","","","9","","",""
"14409","","","","","","","","","","","","","","","4","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","2","","","1","","","","","","","","","","","","","","","","","1","","","2","","","","2","1","","","","","","1","","","","","","","","","1","2","","","2","","","","","","","","","","","1","","","","","","1","1","1","","3","","","","","","","","","","","","1","","","3","1","","","","","","","","3","","","1","1","","","","","","","","","1","","","","3","","","","3","2","","","","","","","3","","","2","","","","","","","","2","","2","","","","2","","","1","","","","","","","","3","",""
"14412","","","","","","","","","","","","1","","","","","","","","","","","","","","1","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","3","","","1","","","","","","","","","","","","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","1","","1","","","","","","","","","","","","","","",""
"14413","","2","","","","1","","","","","","","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","1","","","1","","","","","","","","","1","","","1","","","","","","1","","","","","","","","","","","","","","","","1","","","","","","","","","1",""
"14414","1","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","2","","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","1","","","1","1","",""
